OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
45-0000,"Farming, Fishing, and Forestry Occupations",major,484750,1.3,15.07,31340.0,0.5,11.0,11.62,13.07,16.72,22.83,22880.0,24180.0,27180.0,34780.0,47480.0,2019
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,22560,2.7,25.25,52520.0,0.8,14.49,17.76,23.21,30.77,38.92,30130.0,36940.0,48280.0,64000.0,80950.0,2019
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,22560,2.7,25.25,52520.0,0.8,14.49,17.76,23.21,30.77,38.92,30130.0,36940.0,48280.0,64000.0,80950.0,2019
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,22560,2.7,25.25,52520.0,0.8,14.49,17.76,23.21,30.77,38.92,30130.0,36940.0,48280.0,64000.0,80950.0,2019
45-2000,Agricultural Workers,minor,415390,1.4,14.0,29120.0,0.5,10.82,11.52,12.52,14.97,19.26,22510.0,23960.0,26030.0,31140.0,40050.0,2019
45-2010,Agricultural Inspectors,broad,13760,3.6,22.67,47160.0,0.7,13.51,16.33,21.87,27.09,33.81,28100.0,33960.0,45490.0,56340.0,70320.0,2019
45-2011,Agricultural Inspectors,detailed,13760,3.6,22.67,47160.0,0.7,13.51,16.33,21.87,27.09,33.81,28100.0,33960.0,45490.0,56340.0,70320.0,2019
45-2020,Animal Breeders,broad,1610,10.4,22.32,46420.0,2.9,12.51,15.25,20.64,27.28,33.44,26030.0,31730.0,42920.0,56750.0,69550.0,2019
45-2021,Animal Breeders,detailed,1610,10.4,22.32,46420.0,2.9,12.51,15.25,20.64,27.28,33.44,26030.0,31730.0,42920.0,56750.0,69550.0,2019
45-2040,"Graders and Sorters, Agricultural Products",broad,34340,4.4,13.25,27570.0,3.0,9.39,11.25,12.34,14.12,15.99,19530.0,23390.0,25670.0,29370.0,33250.0,2019
45-2041,"Graders and Sorters, Agricultural Products",detailed,34340,4.4,13.25,27570.0,3.0,9.39,11.25,12.34,14.12,15.99,19530.0,23390.0,25670.0,29370.0,33250.0,2019
45-2090,Miscellaneous Agricultural Workers,broad,365680,1.6,13.71,28510.0,0.5,10.98,11.5,12.41,14.78,18.69,22830.0,23920.0,25820.0,30740.0,38870.0,2019
45-2091,Agricultural Equipment Operators,detailed,26990,4.1,16.01,33300.0,1.0,10.44,12.7,15.36,18.62,22.67,21720.0,26410.0,31950.0,38730.0,47150.0,2019
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,295520,2.0,13.36,27780.0,0.6,11.06,11.5,12.23,14.32,17.75,23010.0,23920.0,25440.0,29780.0,36910.0,2019
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,36630,3.0,14.37,29880.0,0.8,9.1,10.86,13.38,17.03,21.01,18930.0,22580.0,27830.0,35420.0,43700.0,2019
45-2099,"Agricultural Workers, All Other",detailed,6540,8.6,16.31,33930.0,2.5,9.23,11.5,14.23,19.14,26.39,19200.0,23910.0,29590.0,39820.0,54890.0,2019
45-4000,"Forest, Conservation, and Logging Workers",minor,44720,2.4,19.78,41130.0,1.0,11.89,14.92,18.79,23.94,29.31,24730.0,31040.0,39090.0,49800.0,60970.0,2019
45-4010,Forest and Conservation Workers,broad,6760,5.1,15.76,32790.0,0.9,10.95,12.23,15.27,17.51,22.54,22770.0,25430.0,31770.0,36420.0,46870.0,2019
45-4011,Forest and Conservation Workers,detailed,6760,5.1,15.76,32790.0,0.9,10.95,12.23,15.27,17.51,22.54,22770.0,25430.0,31770.0,36420.0,46870.0,2019
45-4020,Logging Workers,broad,37960,2.6,20.49,42620.0,1.1,12.37,15.57,19.82,24.57,29.77,25720.0,32380.0,41230.0,51110.0,61920.0,2019
45-4021,Fallers,detailed,4890,12.7,23.88,49670.0,4.2,14.82,16.99,21.46,29.72,37.95,30820.0,35350.0,44650.0,61820.0,78950.0,2019
45-4022,Logging Equipment Operators,detailed,26030,3.1,20.22,42060.0,1.3,12.22,15.42,19.92,24.6,29.3,25430.0,32070.0,41440.0,51170.0,60930.0,2019
45-4023,Log Graders and Scalers,detailed,3300,5.0,18.8,39110.0,1.6,12.07,14.23,17.92,22.58,26.63,25100.0,29600.0,37280.0,46960.0,55400.0,2019
45-4029,"Logging Workers, All Other",detailed,3750,8.7,19.42,40390.0,2.4,11.83,15.61,19.12,23.54,27.69,24610.0,32470.0,39780.0,48970.0,57580.0,2019
47-0000,Construction and Extraction Occupations,major,6194140,0.3,25.28,52580.0,0.2,13.66,17.08,22.8,30.74,41.26,28420.0,35530.0,47430.0,63940.0,85810.0,2019
47-1000,Supervisors of Construction and Extraction Workers,minor,626180,0.6,34.35,71440.0,0.2,20.54,25.68,31.83,41.13,51.4,42730.0,53400.0,66210.0,85540.0,106900.0,2019
47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,626180,0.6,34.35,71440.0,0.2,20.54,25.68,31.83,41.13,51.4,42730.0,53400.0,66210.0,85540.0,106900.0,2019
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,626180,0.6,34.35,71440.0,0.2,20.54,25.68,31.83,41.13,51.4,42730.0,53400.0,66210.0,85540.0,106900.0,2019
47-2000,Construction Trades Workers,minor,4617440,0.3,24.68,51330.0,0.2,13.58,16.89,22.28,30.01,40.02,28240.0,35130.0,46340.0,62420.0,83230.0,2019
47-2010,Boilermakers,broad,15820,7.4,31.27,65040.0,1.3,19.16,25.27,30.34,37.44,45.4,39840.0,52570.0,63100.0,77870.0,94440.0,2019
47-2011,Boilermakers,detailed,15820,7.4,31.27,65040.0,1.3,19.16,25.27,30.34,37.44,45.4,39840.0,52570.0,63100.0,77870.0,94440.0,2019
47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,73040,2.2,26.46,55040.0,1.0,15.27,19.12,24.79,31.21,40.93,31760.0,39760.0,51550.0,64910.0,85140.0,2019
47-2021,Brickmasons and Blockmasons,detailed,60650,2.4,27.15,56470.0,1.0,15.86,19.96,25.53,31.9,42.0,32980.0,41520.0,53100.0,66360.0,87360.0,2019
47-2022,Stonemasons,detailed,12390,7.1,23.11,48070.0,2.6,13.22,16.3,20.81,27.75,36.13,27510.0,33910.0,43280.0,57720.0,75140.0,2019
47-2030,Carpenters,broad,734170,0.8,25.41,52850.0,0.4,14.51,17.86,23.24,30.31,40.72,30170.0,37140.0,48330.0,63050.0,84690.0,2019
47-2031,Carpenters,detailed,734170,0.8,25.41,52850.0,0.4,14.51,17.86,23.24,30.31,40.72,30170.0,37140.0,48330.0,63050.0,84690.0,2019
47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,87700,2.6,22.44,46680.0,1.0,12.4,15.64,20.22,27.3,35.88,25780.0,32530.0,42050.0,56790.0,74630.0,2019
47-2041,Carpet Installers,detailed,26010,5.1,21.79,45320.0,1.9,11.81,14.9,19.27,27.01,35.69,24570.0,30990.0,40090.0,56180.0,74240.0,2019
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,16290,7.0,23.37,48610.0,2.2,12.86,15.95,21.27,29.13,37.68,26740.0,33170.0,44240.0,60600.0,78370.0,2019
47-2043,Floor Sanders and Finishers,detailed,4940,9.6,20.34,42300.0,2.8,12.95,15.63,19.04,23.32,29.13,26940.0,32500.0,39610.0,48500.0,60590.0,2019
47-2044,Tile and Stone Setters,detailed,40470,3.9,22.74,47300.0,1.5,12.52,15.99,20.7,27.21,35.75,26030.0,33270.0,43050.0,56600.0,74350.0,2019
47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,199090,1.6,23.3,48450.0,0.6,14.31,17.18,21.57,27.79,36.26,29770.0,35730.0,44870.0,57800.0,75420.0,2019
47-2051,Cement Masons and Concrete Finishers,detailed,196120,1.6,23.24,48330.0,0.6,14.3,17.17,21.54,27.69,36.04,29750.0,35710.0,44810.0,57600.0,74950.0,2019
47-2053,Terrazzo Workers and Finishers,detailed,2970,11.1,27.09,56340.0,4.8,15.19,17.77,25.09,36.75,44.33,31590.0,36960.0,52180.0,76430.0,92200.0,2019
47-2060,Construction Laborers,broad,1020350,0.7,20.06,41730.0,0.3,11.96,14.28,17.72,23.63,32.65,24880.0,29700.0,36860.0,49160.0,67910.0,2019
47-2061,Construction Laborers,detailed,1020350,0.7,20.06,41730.0,0.3,11.96,14.28,17.72,23.63,32.65,24880.0,29700.0,36860.0,49160.0,67910.0,2019
47-2070,Construction Equipment Operators,broad,455050,0.8,25.66,53370.0,0.3,15.28,18.1,23.16,30.51,40.7,31780.0,37650.0,48160.0,63470.0,84650.0,2019
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,45770,3.1,21.46,44630.0,1.1,13.4,15.98,19.29,24.74,33.5,27870.0,33240.0,40130.0,51460.0,69680.0,2019
47-2072,Pile Driver Operators,detailed,3540,8.4,33.76,70230.0,3.5,17.39,22.17,30.1,45.37,54.72,36160.0,46110.0,62600.0,94360.0,113820.0,2019
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,405750,0.8,26.06,54210.0,0.4,15.53,18.44,23.55,30.95,41.17,32300.0,38350.0,48980.0,64370.0,85640.0,2019
47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,120820,2.5,25.09,52190.0,1.1,13.95,17.52,22.77,30.08,42.23,29010.0,36430.0,47360.0,62570.0,87840.0,2019
47-2081,Drywall and Ceiling Tile Installers,detailed,102850,2.6,24.31,50560.0,1.2,13.7,17.12,21.97,28.94,40.91,28490.0,35600.0,45700.0,60190.0,85090.0,2019
47-2082,Tapers,detailed,17970,5.0,29.59,61550.0,1.4,16.44,21.76,28.4,37.14,46.13,34190.0,45260.0,59070.0,77250.0,95950.0,2019
47-2110,Electricians,broad,688620,0.9,29.02,60370.0,0.5,16.06,20.28,27.01,35.55,46.43,33410.0,42180.0,56180.0,73940.0,96580.0,2019
47-2111,Electricians,detailed,688620,0.9,29.02,60370.0,0.5,16.06,20.28,27.01,35.55,46.43,33410.0,42180.0,56180.0,73940.0,96580.0,2019
47-2120,Glaziers,broad,52400,3.7,23.95,49810.0,1.2,13.4,16.67,21.46,28.94,40.28,27860.0,34680.0,44630.0,60190.0,83780.0,2019
47-2121,Glaziers,detailed,52400,3.7,23.95,49810.0,1.2,13.4,16.67,21.46,28.94,40.28,27860.0,34680.0,44630.0,60190.0,83780.0,2019
47-2130,Insulation Workers,broad,60220,3.5,23.6,49090.0,1.4,13.39,16.63,21.24,28.02,38.03,27860.0,34580.0,44180.0,58280.0,79100.0,2019
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,33550,5.2,21.68,45100.0,2.2,12.43,15.58,19.41,25.39,33.11,25860.0,32400.0,40380.0,52800.0,68860.0,2019
47-2132,"Insulation Workers, Mechanical",detailed,26670,4.5,26.02,54120.0,1.8,15.33,18.33,23.41,30.41,42.96,31880.0,38130.0,48690.0,63240.0,89350.0,2019
47-2140,Painters and Paperhangers,broad,236140,1.3,21.46,44630.0,0.7,13.04,15.92,19.37,25.59,32.49,27120.0,33120.0,40280.0,53220.0,67570.0,2019
47-2141,"Painters, Construction and Maintenance",detailed,232760,1.3,21.46,44640.0,0.7,13.04,15.92,19.37,25.62,32.48,27130.0,33120.0,40280.0,53290.0,67560.0,2019
47-2142,Paperhangers,detailed,3380,16.4,21.38,44470.0,4.4,12.72,15.95,19.48,23.86,34.18,26450.0,33180.0,40520.0,49630.0,71100.0,2019
47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,479140,1.1,28.16,58570.0,0.5,15.39,19.19,25.92,34.52,45.96,32000.0,39910.0,53900.0,71810.0,95590.0,2019
47-2151,Pipelayers,detailed,36270,3.7,20.96,43600.0,1.0,13.21,15.59,18.66,24.98,32.71,27470.0,32430.0,38820.0,51960.0,68030.0,2019
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,442870,1.1,28.75,59800.0,0.6,15.71,19.82,26.52,35.28,46.72,32690.0,41230.0,55160.0,73380.0,97170.0,2019
47-2160,Plasterers and Stucco Masons,broad,27360,5.3,23.9,49710.0,1.6,14.12,17.27,21.85,28.91,37.97,29360.0,35920.0,45440.0,60140.0,78980.0,2019
47-2161,Plasterers and Stucco Masons,detailed,27360,5.3,23.9,49710.0,1.6,14.12,17.27,21.85,28.91,37.97,29360.0,35920.0,45440.0,60140.0,78980.0,2019
47-2170,Reinforcing Iron and Rebar Workers,broad,18870,5.7,26.27,54650.0,2.3,15.83,18.81,23.6,31.04,43.17,32930.0,39130.0,49100.0,64550.0,89790.0,2019
47-2171,Reinforcing Iron and Rebar Workers,detailed,18870,5.7,26.27,54650.0,2.3,15.83,18.81,23.6,31.04,43.17,32930.0,39130.0,49100.0,64550.0,89790.0,2019
47-2180,Roofers,broad,129690,1.9,22.03,45820.0,1.0,12.76,15.94,20.24,26.65,34.1,26540.0,33160.0,42100.0,55440.0,70920.0,2019
47-2181,Roofers,detailed,129690,1.9,22.03,45820.0,1.0,12.76,15.94,20.24,26.65,34.1,26540.0,33160.0,42100.0,55440.0,70920.0,2019
47-2210,Sheet Metal Workers,broad,131300,2.1,26.19,54480.0,0.9,14.07,17.8,24.23,32.1,42.34,29260.0,37020.0,50400.0,66770.0,88070.0,2019
47-2211,Sheet Metal Workers,detailed,131300,2.1,26.19,54480.0,0.9,14.07,17.8,24.23,32.1,42.34,29260.0,37020.0,50400.0,66770.0,88070.0,2019
47-2220,Structural Iron and Steel Workers,broad,76570,2.7,28.45,59170.0,1.0,15.77,19.55,26.46,36.31,45.98,32790.0,40660.0,55040.0,75520.0,95650.0,2019
47-2221,Structural Iron and Steel Workers,detailed,76570,2.7,28.45,59170.0,1.0,15.77,19.55,26.46,36.31,45.98,32790.0,40660.0,55040.0,75520.0,95650.0,2019
47-2230,Solar Photovoltaic Installers,broad,11080,9.1,22.52,46850.0,2.0,15.19,17.46,21.58,26.77,30.71,31600.0,36310.0,44890.0,55680.0,63880.0,2019
47-2231,Solar Photovoltaic Installers,detailed,11080,9.1,22.52,46850.0,2.0,15.19,17.46,21.58,26.77,30.71,31600.0,36310.0,44890.0,55680.0,63880.0,2019
47-3000,"Helpers, Construction Trades",minor,242400,1.5,16.49,34300.0,0.4,11.07,13.08,15.73,18.84,23.51,23020.0,27210.0,32720.0,39190.0,48910.0,2019
47-3010,"Helpers, Construction Trades",broad,242400,1.5,16.49,34300.0,0.4,11.07,13.08,15.73,18.84,23.51,23020.0,27210.0,32720.0,39190.0,48910.0,2019
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,23480,4.0,18.48,38440.0,1.5,12.01,14.08,17.02,21.03,28.7,24980.0,29290.0,35410.0,43750.0,59690.0,2019
47-3012,Helpers--Carpenters,detailed,32920,3.1,16.26,33830.0,0.9,10.89,12.95,15.89,18.7,22.88,22640.0,26940.0,33060.0,38900.0,47580.0,2019
47-3013,Helpers--Electricians,detailed,79260,3.0,16.49,34300.0,0.7,11.16,13.09,15.78,18.91,23.47,23200.0,27230.0,32830.0,39320.0,48810.0,2019
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,10850,7.2,15.83,32930.0,1.4,10.67,12.58,15.07,18.35,22.71,22190.0,26170.0,31340.0,38170.0,47240.0,2019
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,58400,3.5,16.23,33750.0,0.8,11.2,13.14,15.43,18.56,22.98,23290.0,27320.0,32100.0,38600.0,47800.0,2019
47-3016,Helpers--Roofers,detailed,8960,9.6,16.04,33350.0,1.9,11.05,13.03,15.44,18.47,22.6,22980.0,27100.0,32110.0,38420.0,47000.0,2019
47-3019,"Helpers, Construction Trades, All Other",detailed,28530,3.5,16.06,33400.0,0.9,10.26,12.56,15.34,18.68,23.11,21350.0,26130.0,31910.0,38850.0,48070.0,2019
47-4000,Other Construction and Related Workers,minor,437730,0.8,24.81,51600.0,0.4,13.69,17.14,22.36,29.88,40.01,28470.0,35640.0,46510.0,62150.0,83210.0,2019
47-4010,Construction and Building Inspectors,broad,110420,1.4,30.96,64390.0,0.6,17.52,22.65,29.19,37.78,47.51,36440.0,47110.0,60710.0,78570.0,98820.0,2019
47-4011,Construction and Building Inspectors,detailed,110420,1.4,30.96,64390.0,0.6,17.52,22.65,29.19,37.78,47.51,36440.0,47110.0,60710.0,78570.0,98820.0,2019
47-4020,Elevator and Escalator Installers and Repairers,broad,28350,4.4,40.02,83250.0,1.1,21.45,29.08,40.86,50.35,59.69,44620.0,60480.0,84990.0,104730.0,124150.0,2019
47-4021,Elevator and Escalator Installers and Repairers,detailed,28350,4.4,40.02,83250.0,1.1,21.45,29.08,40.86,50.35,59.69,44620.0,60480.0,84990.0,104730.0,124150.0,2019
47-4030,Fence Erectors,broad,25900,5.3,18.56,38600.0,1.6,12.1,14.02,17.21,21.56,26.85,25160.0,29160.0,35800.0,44840.0,55860.0,2019
47-4031,Fence Erectors,detailed,25900,5.3,18.56,38600.0,1.6,12.1,14.02,17.21,21.56,26.85,25160.0,29160.0,35800.0,44840.0,55860.0,2019
47-4040,Hazardous Materials Removal Workers,broad,44240,3.1,22.95,47740.0,1.1,13.99,16.86,21.11,27.82,35.89,29100.0,35070.0,43900.0,57860.0,74650.0,2019
47-4041,Hazardous Materials Removal Workers,detailed,44240,3.1,22.95,47740.0,1.1,13.99,16.86,21.11,27.82,35.89,29100.0,35070.0,43900.0,57860.0,74650.0,2019
47-4050,Highway Maintenance Workers,broad,150860,0.8,20.39,42410.0,0.3,12.9,15.95,19.58,24.23,29.09,26840.0,33180.0,40730.0,50390.0,60520.0,2019
47-4051,Highway Maintenance Workers,detailed,150860,0.8,20.39,42410.0,0.3,12.9,15.95,19.58,24.23,29.09,26840.0,33180.0,40730.0,50390.0,60520.0,2019
47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,16180,8.1,27.48,57160.0,4.0,16.71,20.93,26.97,34.09,39.12,34770.0,43530.0,56100.0,70910.0,81380.0,2019
47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,16180,8.1,27.48,57160.0,4.0,16.71,20.93,26.97,34.09,39.12,34770.0,43530.0,56100.0,70910.0,81380.0,2019
47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,29750,3.4,20.56,42760.0,1.0,12.77,15.54,19.17,24.56,30.11,26550.0,32320.0,39870.0,51080.0,62640.0,2019
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,29750,3.4,20.56,42760.0,1.0,12.77,15.54,19.17,24.56,30.11,26550.0,32320.0,39870.0,51080.0,62640.0,2019
47-4090,Miscellaneous Construction and Related Workers,detailed,32040,3.9,21.17,44030.0,1.2,12.88,15.68,19.1,24.81,32.48,26780.0,32610.0,39720.0,51610.0,67560.0,2019
47-4090,Miscellaneous Construction and Related Workers,broad,32040,3.9,21.17,44030.0,1.2,12.88,15.68,19.1,24.81,32.48,26780.0,32610.0,39720.0,51610.0,67560.0,2019
47-5000,Extraction Workers,minor,270390,1.6,23.16,48180.0,0.5,14.55,17.25,21.61,27.62,34.63,30270.0,35890.0,44940.0,57460.0,72020.0,2019
47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",broad,84880,2.8,25.15,52320.0,0.9,15.55,18.48,23.24,29.78,37.59,32350.0,38430.0,48340.0,61940.0,78190.0,2019
47-5011,"Derrick Operators, Oil and Gas",detailed,12110,6.9,23.09,48030.0,1.2,16.25,18.89,22.59,26.98,30.48,33800.0,39290.0,46990.0,56120.0,63390.0,2019
47-5012,"Rotary Drill Operators, Oil and Gas",detailed,21010,5.8,27.44,57070.0,1.5,15.71,20.42,26.43,33.4,40.18,32670.0,42470.0,54980.0,69480.0,83570.0,2019
47-5013,"Service Unit Operators, Oil and Gas",detailed,51760,3.6,24.71,51390.0,1.3,15.35,17.88,22.47,29.08,37.43,31930.0,37190.0,46740.0,60490.0,77850.0,2019
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,44090,2.7,23.36,48580.0,0.8,14.88,17.38,21.54,27.31,34.85,30950.0,36160.0,44800.0,56800.0,72480.0,2019
47-5041,Continuous Mining Machine Operators,detailed,14630,4.4,27.18,56530.0,1.4,18.38,21.78,26.58,32.56,37.28,38240.0,45290.0,55280.0,67730.0,77540.0,2019
47-5043,"Roof Bolters, Mining",detailed,3140,8.1,28.63,59560.0,1.8,21.22,24.98,28.41,32.27,37.39,44140.0,51970.0,59090.0,67130.0,77770.0,2019
47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,4200,7.3,25.83,53730.0,1.5,17.39,21.65,26.06,29.51,33.31,36170.0,45030.0,54210.0,61380.0,69290.0,2019
47-5050,"Rock Splitters, Quarry",broad,5080,7.7,17.97,37390.0,1.6,12.66,14.68,17.34,20.79,24.99,26340.0,30540.0,36070.0,43240.0,51990.0,2019
47-5051,"Rock Splitters, Quarry",detailed,5080,7.7,17.97,37390.0,1.6,12.66,14.68,17.34,20.79,24.99,26340.0,30540.0,36070.0,43240.0,51990.0,2019
47-5070,"Roustabouts, Oil and Gas",broad,58930,3.6,19.85,41280.0,0.9,13.59,15.83,18.71,23.1,28.34,28270.0,32930.0,38910.0,48040.0,58950.0,2019
47-5071,"Roustabouts, Oil and Gas",detailed,58930,3.6,19.85,41280.0,0.9,13.59,15.83,18.71,23.1,28.34,28270.0,32930.0,38910.0,48040.0,58950.0,2019
47-5080,Helpers--Extraction Workers,broad,16700,5.7,18.46,38390.0,1.2,12.64,14.97,17.85,21.76,26.07,26300.0,31130.0,37120.0,45260.0,54230.0,2019
47-5081,Helpers--Extraction Workers,detailed,16700,5.7,18.46,38390.0,1.2,12.64,14.97,17.85,21.76,26.07,26300.0,31130.0,37120.0,45260.0,54230.0,2019
47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,24940,3.7,23.5,48890.0,0.9,15.4,18.06,22.24,27.79,34.48,32020.0,37560.0,46250.0,57810.0,71730.0,2019
47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,13790,7.5,25.13,52280.0,1.6,15.26,18.87,24.11,30.98,37.26,31740.0,39250.0,50160.0,64440.0,77510.0,2019
49-0000,"Installation, Maintenance, and Repair Occupations",major,5713450,0.3,24.1,50130.0,0.1,12.86,16.6,22.42,29.77,38.24,26740.0,34530.0,46630.0,61930.0,79540.0,2019
49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,485700,0.5,33.92,70550.0,0.2,19.66,25.15,32.44,41.33,50.87,40880.0,52300.0,67460.0,85960.0,105810.0,2019
49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,485700,0.5,33.92,70550.0,0.2,19.66,25.15,32.44,41.33,50.87,40880.0,52300.0,67460.0,85960.0,105810.0,2019
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,485700,0.5,33.92,70550.0,0.2,19.66,25.15,32.44,41.33,50.87,40880.0,52300.0,67460.0,85960.0,105810.0,2019
49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,557620,1.0,26.27,54630.0,0.4,14.5,18.59,25.28,32.92,39.88,30170.0,38670.0,52570.0,68470.0,82950.0,2019
49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,98260,2.1,20.23,42070.0,0.6,12.31,15.09,19.01,24.25,29.98,25610.0,31380.0,39530.0,50430.0,62350.0,2019
49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,98260,2.1,20.23,42070.0,0.6,12.31,15.09,19.01,24.25,29.98,25610.0,31380.0,39530.0,50430.0,62350.0,2019
49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,222850,1.9,28.13,58510.0,0.6,15.87,20.87,27.75,35.32,41.42,33020.0,43410.0,57730.0,73470.0,86150.0,2019
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,14370,5.8,27.8,57820.0,1.9,15.46,19.76,26.62,35.21,44.0,32150.0,41100.0,55380.0,73240.0,91530.0,2019
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,208480,1.9,28.15,58560.0,0.6,15.91,20.95,27.84,35.33,41.17,33090.0,43570.0,57910.0,73480.0,85620.0,2019
49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,236500,1.5,27.02,56200.0,0.5,15.25,19.19,26.14,33.38,41.35,31730.0,39920.0,54370.0,69430.0,86000.0,2019
49-2091,Avionics Technicians,detailed,21750,7.3,32.2,66970.0,1.5,19.4,25.79,31.59,38.86,46.7,40350.0,53650.0,65700.0,80840.0,97150.0,2019
49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,15890,5.3,22.41,46620.0,1.7,13.29,16.71,21.19,27.18,33.7,27650.0,34760.0,44070.0,56530.0,70090.0,2019
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,9790,5.7,30.61,63670.0,1.3,18.53,24.37,30.06,36.84,44.04,38530.0,50700.0,62530.0,76630.0,91600.0,2019
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,58930,2.8,29.02,60360.0,0.6,17.77,22.9,28.51,34.34,40.14,36960.0,47640.0,59300.0,71430.0,83480.0,2019
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,22650,2.9,39.08,81280.0,0.7,26.07,32.71,39.8,46.23,51.26,54230.0,68040.0,82780.0,96160.0,106610.0,2019
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,10310,9.1,18.71,38910.0,2.2,11.67,14.89,17.97,22.24,26.7,24280.0,30970.0,37380.0,46260.0,55530.0,2019
