OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
53-5011,Sailors and marine oilers,,31950,3.9,17.94,37310.0,1.0,         10.40,         13.34,17.22,         21.75,         26.62,         21640,         27740,35810.0,         45240,         55360,2009
53-5021,"Captains, mates, and pilots of water vessels",,30450,3.5,34.01,70740.0,2.3,         14.79,         21.09,30.88,         43.00,         55.15,         30760,         43870,64240.0,         89440,        114720,2009
53-5022,Motorboat operators,,3070,16.4,18.46,38390.0,3.1,          9.95,         12.93,15.97,         24.97,         28.81,         20700,         26900,33210.0,         51940,         59920,2009
53-5031,Ship engineers,,10850,6.5,33.38,69420.0,2.4,         16.84,         21.91,30.59,         40.39,         52.55,         35030,         45560,63630.0,         84010,        109310,2009
53-6011,Bridge and lock tenders,,4290,4.1,20.02,41630.0,1.4,         12.28,         16.76,20.38,         24.17,         26.43,         25540,         34860,42380.0,         50270,         54980,2009
53-6021,Parking lot attendants,,129990,2.2,9.9,20600.0,0.5,          7.49,          8.14,9.23,         11.08,         13.47,         15580,         16930,19200.0,         23040,         28020,2009
53-6031,Service station attendants,,79480,2.6,10.01,20820.0,0.6,          7.52,          8.29,9.27,         11.06,         13.78,         15640,         17240,19290.0,         23010,         28670,2009
53-6041,Traffic technicians,,6570,2.4,20.9,43470.0,2.0,         12.66,         15.07,19.87,         26.30,         30.49,         26340,         31350,41330.0,         54700,         63430,2009
53-6051,Transportation inspectors,,24250,2.0,29.38,61110.0,1.4,         13.75,         19.93,27.06,         37.91,         50.45,         28600,         41460,56290.0,         78850,        104940,2009
53-6099,"Transportation workers, all other",,39870,4.3,16.94,35240.0,1.8,          8.74,         10.80,15.39,         22.03,         26.80,         18180,         22470,32000.0,         45820,         55750,2009
53-7011,Conveyor operators and tenders,,38730,2.1,14.59,30350.0,0.7,          9.37,         11.55,13.92,         17.08,         20.70,         19490,         24030,28960.0,         35530,         43050,2009
53-7021,Crane and tower operators,,40770,2.7,22.93,47700.0,0.9,         13.31,         16.49,21.22,         28.50,         35.16,         27690,         34290,44140.0,         59270,         73140,2009
53-7031,Dredge operators,,1990,7.9,18.43,38330.0,4.3,         10.61,         12.91,16.63,         21.87,         28.19,         22070,         26850,34590.0,         45480,         58640,2009
53-7032,Excavating and loading machine and dragline operators,,57990,2.2,18.53,38540.0,0.7,         11.71,         13.97,17.28,         21.95,         28.13,         24370,         29050,35930.0,         45650,         58500,2009
53-7033,"Loading machine operators, underground mining",,3570,19.6,21.14,43970.0,2.3,         15.26,         18.27,21.36,         24.14,         27.43,         31740,         37990,44420.0,         50210,         57060,2009
53-7041,Hoist and winch operators,,2990,7.9,20.01,41620.0,3.1,         11.77,         14.03,17.89,         24.91,         34.08,         24480,         29180,37220.0,         51820,         70880,2009
53-7051,Industrial truck and tractor operators,,568270,0.9,15.02,31240.0,0.5,          9.89,         11.62,14.21,         17.60,         21.67,         20570,         24170,29550.0,         36610,         45070,2009
53-7061,Cleaners of vehicles and equipment,,298500,1.1,10.63,22110.0,0.6,          7.48,          8.22,9.47,         11.86,         15.37,         15550,         17090,19690.0,         24660,         31970,2009
53-7062,"Laborers and freight, stock, and material movers, hand",,2135790,0.5,12.16,25290.0,0.2,          7.89,          8.99,11.11,         14.31,         18.24,         16400,         18690,23110.0,         29760,         37940,2009
53-7063,Machine feeders and offbearers,,129180,1.8,13.19,27430.0,0.5,          8.40,         10.03,12.64,         15.95,         18.73,         17470,         20860,26290.0,         33180,         38950,2009
53-7064,"Packers and packagers, hand",,706240,0.9,10.47,21780.0,0.4,          7.50,          8.18,9.36,         11.82,         15.19,         15590,         17010,19470.0,         24590,         31600,2009
53-7071,Gas compressor and gas pumping station operators,,4160,6.7,23.01,47860.0,1.6,         13.90,         18.76,23.49,         27.74,         31.30,         28920,         39020,48870.0,         57710,         65100,2009
53-7072,"Pump operators, except wellhead pumpers",,10310,4.9,19.95,41490.0,2.1,         11.47,         14.51,18.97,         24.72,         30.45,         23860,         30180,39460.0,         51410,         63330,2009
53-7073,Wellhead pumpers,,15360,12.3,19.33,40210.0,1.7,         11.42,         14.49,18.48,         23.27,         27.93,         23760,         30140,38430.0,         48410,         58090,2009
53-7081,Refuse and recyclable material collectors,,128940,1.6,16.23,33760.0,1.0,          8.93,         11.67,15.42,         19.62,         25.09,         18580,         24270,32070.0,         40810,         52190,2009
53-7111,Shuttle car operators,,3520,8.6,22.31,46400.0,1.5,         17.63,         19.49,21.91,         24.69,         28.17,         36670,         40540,45560.0,         51360,         58590,2009
53-7121,"Tank car, truck, and ship loaders",,11560,6.4,19.49,40530.0,1.7,         10.79,         13.94,18.76,         23.92,         30.50,         22450,         28990,39020.0,         49750,         63450,2009
53-7199,"Material moving workers, all other",,32180,5.3,16.45,34220.0,1.8,          8.72,         10.73,15.39,         20.94,         26.21,         18140,         22310,32020.0,         43550,         54520,2009
00-0000,All Occupations,total,127097160,0.1,21.35,44410.0,0.1,8.51,10.65,16.27,26.08,39.97,17690,22150,33840.0,54250,83140,2010
11-0000,Management Occupations,major,6022860,0.2,50.69,105440.0,0.1,21.57,30.65,43.96,62.97,#,44860,63760,91440.0,130980,#,2010
11-1011,Chief Executives,,273500,0.5,83.34,173350.0,0.3,36.14,51.92,79.37,#,#,75160,107990,165080.0,#,#,2010
11-1021,General and Operations Managers,,1708080,0.3,54.38,113100.0,0.2,22.73,31.39,45.38,68.28,#,47280,65290,94400.0,142030,#,2010
11-2011,Advertising and Promotions Managers,,32240,2.2,47.46,98720.0,1.2,19.94,27.32,40.33,58.93,#,41480,56820,83890.0,122570,#,2010
11-2021,Marketing Managers,,164590,0.8,59.0,122720.0,0.4,27.76,38.9,54.23,72.72,#,57750,80900,112800.0,151260,#,2010
11-2022,Sales Managers,,319300,0.6,54.86,114110.0,0.3,24.02,32.49,47.37,69.12,#,49960,67570,98530.0,143770,#,2010
11-2031,Public Relations and Fundraising Managers,,53460,1.4,50.19,104390.0,0.8,23.9,32.18,44.14,61.76,#,49720,66930,91810.0,128470,#,2010
11-3011,Administrative Services Managers,,240320,0.6,40.57,84390.0,0.3,19.91,27.16,37.45,49.78,65.05,41420,56490,77890.0,103550,135300,2010
11-3021,Computer and Information Systems Managers,,288660,0.8,59.27,123280.0,0.3,34.34,43.68,55.67,70.23,#,71420,90850,115780.0,146080,#,2010
11-3031,Financial Managers,,478940,0.5,56.24,116970.0,0.3,26.98,36.5,49.96,68.37,#,56120,75920,103910.0,142210,#,2010
11-3051,Industrial Production Managers,,143310,0.8,45.99,95660.0,0.3,25.31,32.33,41.91,55.06,71.16,52640,67250,87160.0,114530,148020,2010
11-3061,Purchasing Managers,,65220,0.8,48.36,100600.0,0.4,26.46,34.42,45.71,59.02,72.08,55040,71600,95070.0,122760,149920,2010
11-3071,"Transportation, Storage, and Distribution Managers",,90280,0.8,41.65,86630.0,0.4,22.45,29.29,38.56,50.3,64.18,46700,60920,80210.0,104620,133490,2010
11-3111,Compensation and Benefits Managers,,29830,1.0,46.61,96940.0,0.4,25.07,32.51,42.92,56.48,72.64,52150,67630,89270.0,117470,151090,2010
11-3121,Human Resources Managers,,67700,0.7,52.21,108600.0,0.4,29.59,37.14,47.68,62.54,#,61560,77240,99180.0,130090,#,2010
11-3131,Training and Development Managers,,28070,1.2,46.06,95800.0,0.5,24.26,32.18,42.87,55.97,71.61,50470,66930,89170.0,116410,148950,2010
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",,3680,5.2,31.71,65960.0,2.2,14.08,19.54,29.21,39.3,51.43,29280,40640,60750.0,81750,106980,2010
11-9021,Construction Managers,,191430,1.1,45.31,94240.0,0.5,24.16,30.8,40.32,54.15,72.24,50240,64070,83860.0,112630,150250,2010
11-9031,"Education Administrators, Preschool and Childcare Center/Program",,50700,1.9,24.23,50410.0,1.3,13.08,16.03,20.65,29.15,40.92,27210,33340,42960.0,60630,85110,2010
11-9033,"Education Administrators, Postsecondary",,110360,1.5,46.48,96680.0,0.9,22.66,29.54,40.24,56.27,79.11,47130,61440,83710.0,117040,164540,2010
11-9039,"Education Administrators, All Other",,28100,1.7,39.36,81870.0,0.9,20.17,26.68,36.39,48.51,61.78,41950,55500,75690.0,100900,128490,2010
11-9041,Architectural and Engineering Managers,,174720,1.1,60.53,125900.0,0.4,37.23,45.89,57.34,70.76,#,77440,95450,119260.0,147180,#,2010
11-9051,Food Service Managers,,186830,1.3,25.11,52220.0,0.5,14.65,18.27,23.14,29.79,38.66,30480,38000,48130.0,61970,80410,2010
11-9071,Gaming Managers,,3230,3.3,35.55,73940.0,1.2,19.58,24.54,32.19,41.87,55.8,40720,51040,66960.0,87080,116070,2010
11-9081,Lodging Managers,,29920,1.9,26.23,54570.0,0.8,14.16,17.41,22.54,31.12,42.27,29460,36200,46880.0,64720,87920,2010
11-9111,Medical and Health Services Managers,,282990,0.8,45.03,93670.0,0.3,24.65,31.56,40.52,52.64,69.65,51280,65650,84270.0,109490,144880,2010
11-9121,Natural Sciences Managers,,45920,2.2,62.17,129320.0,1.4,32.35,42.99,55.78,74.75,#,67290,89410,116020.0,155490,#,2010
11-9131,Postmasters and Mail Superintendents,,25160,0.0,29.09,60500.0,0.1,17.39,24.36,28.99,35.34,39.86,36170,50660,60300.0,73510,82910,2010
11-9141,"Property, Real Estate, and Community Association Managers",,147110,1.3,30.0,62400.0,0.8,12.59,17.51,24.75,36.13,53.52,26180,36430,51480.0,75150,111320,2010
11-9151,Social and Community Service Managers,,116480,0.8,29.98,62360.0,0.4,16.51,20.97,27.86,36.36,46.6,34330,43610,57950.0,75640,96920,2010
11-9161,Emergency Management Directors,,11800,2.2,29.0,60330.0,2.0,13.86,19.4,26.61,36.19,46.27,28840,40350,55360.0,75270,96230,2010
11-9199,"Managers, All Other",,342960,0.8,49.12,102160.0,0.6,24.03,33.07,46.37,60.7,75.01,49970,68790,96450.0,126260,156020,2010
13-0000,Business and Financial Operations Occupations,major,6090910,0.3,32.54,67690.0,0.2,16.49,21.59,29.17,39.39,51.75,34290,44910,60670.0,81930,107630,2010
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",,11790,4.9,43.19,89840.0,4.4,12.23,19.12,30.35,54.61,#,25440,39770,63130.0,113580,#,2010
13-1021,"Buyers and Purchasing Agents, Farm Products",,10250,3.6,30.55,63540.0,5.0,14.82,19.86,26.07,35.56,48.6,30830,41300,54220.0,73960,101080,2010
13-1022,"Wholesale and Retail Buyers, Except Farm Products",,108220,1.5,27.07,56300.0,0.7,13.98,18,23.87,32.38,43.25,29070,37430,49650.0,67360,89970,2010
13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",,272370,0.5,28.92,60160.0,0.2,16.85,20.94,27.2,35.48,44.23,35060,43560,56580.0,73800,91990,2010
13-1031,"Claims Adjusters, Examiners, and Investigators",,262540,1.2,28.94,60200.0,0.4,17.17,21.37,28.18,35.45,42.46,35710,44460,58620.0,73730,88320,2010
13-1032,"Insurance Appraisers, Auto Damage",,10280,4.8,27.75,57710.0,1.3,19.02,22.73,27.03,32.2,37.96,39550,47270,56230.0,66980,78950,2010
